,video_id,thumnail_url,features
282,HTNfY_wywMA,https://i.ytimg.com/vi/HTNfY_wywMA/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    14.985942 ]
   [ 0.         0.         0.        ...  0.         0.
    15.913247 ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    63.02505  ]
   [ 0.         1.9018939  0.        ...  0.         0.
    68.86695  ]]]]"
283,rGo8REddULQ,https://i.ytimg.com/vi/rGo8REddULQ/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     64.78591 ]
   [  0.         0.         0.       ...   0.         0.
     49.696213]
   [  0.         0.         0.       ...   0.         0.
      0.      ]]

  [[  0.         0.         0.       ...   0.         0.
    131.20111 ]
   [  0.         0.         0.       ...   0.         0.
    101.088844]
   [  0.         0.         0.       ...   0.         0.
      0.      ]]]]"
284,6tQygmqfLrU,https://i.ytimg.com/vi/6tQygmqfLrU/default.jpg,"[[[[ 0.         0.         0.        ...  0.        13.8264675
     0.       ]
   [ 0.         0.         0.        ...  0.        20.31997
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
285,i3uwZkiC4wc,https://i.ytimg.com/vi/i3uwZkiC4wc/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     17.08052 ]
   [  0.         0.         0.       ...   0.         0.
     60.671032]
   [  0.         0.         0.       ...   0.         0.
     90.78123 ]]

  [[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     67.195   ]
   [  0.         0.         0.       ...   0.         0.
    106.27487 ]]]]"
286,f7g6a0xseGM,https://i.ytimg.com/vi/f7g6a0xseGM/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ... 24.795647  0.        0.      ]
   [ 0.        0.        0.       ... 32.73547   0.        0.      ]]]]"
287,UnDWzm5CnWY,https://i.ytimg.com/vi/UnDWzm5CnWY/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       16.003527]
   [ 0.        0.        0.       ...  0.        0.       13.353239]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       61.386467]]]]"
288,HC1jowA4shU,https://i.ytimg.com/vi/HC1jowA4shU/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         3.0304122
     0.       ]
   [ 0.         0.         0.        ... 17.993155   0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
289,9s4jcxqjNBk,https://i.ytimg.com/vi/9s4jcxqjNBk/default.jpg,"[[[[ 0.         0.         0.        ...  0.         2.2574468
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    10.822236 ]
   [ 0.         0.         0.        ...  0.         0.
    19.38244  ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    36.83934  ]
   [ 0.         0.         0.        ...  0.         0.
    28.47898  ]]]]"
290,IE4a0MsdsSE,https://i.ytimg.com/vi/IE4a0MsdsSE/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
    102.7837  ]
   [  0.         0.         0.       ...   0.         0.
     70.25808 ]
   [  0.         0.         0.       ...   0.         0.
     39.392826]]

  [[ 47.771294   0.         0.       ...   0.         0.
    137.96669 ]
   [  0.         0.         0.       ...   0.         0.
    113.15712 ]
   [  0.         0.         0.       ...   0.         0.
     74.74224 ]]]]"
291,o1MbG4ZmUbQ,https://i.ytimg.com/vi/o1MbG4ZmUbQ/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     60.944057]
   [  0.         0.         0.       ...   0.         0.
     91.12664 ]
   [  0.         0.         0.       ...   0.         0.
     17.987116]]

  [[  0.         0.         0.       ...   0.         0.
    108.14419 ]
   [  0.         0.         0.       ...   0.         0.
    126.54439 ]
   [  0.         0.         0.       ...   0.         0.
     57.57051 ]]]]"
292,OOzNb5Bqzwg,https://i.ytimg.com/vi/OOzNb5Bqzwg/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        1.2390013 ... 0.        0.        0.       ]]

  [[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        2.6835155]]]]"
293,hYP-2NglQY8,https://i.ytimg.com/vi/hYP-2NglQY8/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     74.46207 ]
   [  0.         0.         0.       ...   0.         0.
     92.74752 ]
   [  0.         0.         0.       ...   0.         0.
     29.654678]]

  [[ 17.625507   0.         0.       ...   0.         0.
    103.75324 ]
   [ 36.424805   0.         0.       ...   0.         0.
    122.49638 ]
   [  0.         0.         0.       ...   0.         0.
     75.830536]]]]"
294,qyrhjZ3BZRY,https://i.ytimg.com/vi/qyrhjZ3BZRY/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       10.697561]
   [ 0.        0.        0.       ...  0.        0.        7.777391]
   [ 0.        0.        0.       ...  0.        0.       41.685158]]

  [[ 0.        0.        0.       ...  0.        0.       21.43019 ]
   [ 0.        4.706984  0.       ...  0.        0.       12.291436]
   [ 0.        0.        0.       ...  0.        0.       50.432713]]]]"
295,qbVsjbBllKQ,https://i.ytimg.com/vi/qbVsjbBllKQ/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [21.381117  0.        5.006505 ...  0.        0.        0.      ]
   [15.226115  0.        0.       ...  0.        0.        0.      ]]]]"
296,g4U4BQW9OEk,https://i.ytimg.com/vi/g4U4BQW9OEk/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.5182715
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [23.438864   0.         0.        ...  0.         0.
     2.915871 ]]]]"
297,6jCJhiSV4qM,https://i.ytimg.com/vi/6jCJhiSV4qM/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       19.743189]
   [ 0.        0.        0.       ...  0.        0.       48.068733]
   [ 0.        0.       11.736172 ...  0.        0.       22.037525]]

  [[ 0.        0.        0.       ...  0.        0.       63.781326]
   [ 0.        0.       16.356426 ...  0.        0.       67.54198 ]
   [ 0.        0.       21.061466 ...  0.        0.       38.926594]]]]"
298,a_TSR_v07m0,https://i.ytimg.com/vi/a_TSR_v07m0/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     21.411953]
   [  0.         0.         0.       ...   0.         0.
     83.86071 ]
   [  0.         0.         0.       ...   0.         0.
     19.727844]]

  [[  0.         0.         0.       ...   0.         0.
     42.63202 ]
   [  0.         0.         0.       ...   0.         0.
    114.24385 ]
   [  0.         0.         0.       ...   0.         0.
     49.58706 ]]]]"
299,GSTyIwVqO6Q,https://i.ytimg.com/vi/GSTyIwVqO6Q/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.       43.255814  9.669507 ...  0.        0.        0.      ]
   [ 0.       25.350983  0.       ...  0.        0.        9.404517]]]]"
300,sbXgZg9JmkI,https://i.ytimg.com/vi/sbXgZg9JmkI/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.       11.991768  0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.       19.792402  0.      ]]]]"
301,FtlF-6TnMuo,https://i.ytimg.com/vi/FtlF-6TnMuo/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       12.356618]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       22.426786]]

  [[ 0.        0.        0.       ...  0.        0.       11.094793]
   [ 0.        0.        0.       ...  0.        0.        3.429791]
   [ 0.        0.        0.       ...  0.        0.       41.87619 ]]]]"
302,JGNqvH9ykfA,https://i.ytimg.com/vi/JGNqvH9ykfA/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    17.717464 ]
   [ 0.         0.         0.        ...  0.         0.
    76.52461  ]
   [ 0.         0.         9.319899  ...  0.         0.
    51.717606 ]]

  [[ 4.7988596  0.         0.        ...  0.         0.
    51.73608  ]
   [ 0.         3.8424532 63.466053  ... 12.343325   0.
    90.46835  ]
   [ 0.         2.506649  82.661545  ...  0.         0.
    74.1684   ]]]]"
303,xiaqs4GgG4M,https://i.ytimg.com/vi/xiaqs4GgG4M/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.        18.599688 ...   0.         0.
     42.438747]
   [  0.         0.        35.768017 ...   0.         0.
     55.416397]]

  [[  0.         0.         0.       ...   0.         0.
     56.238754]
   [  0.         0.        66.78107  ...   0.         0.
     99.510544]
   [  0.         0.        83.92487  ...   0.         0.
    100.72183 ]]]]"
304,BMqrRhSVfBE,https://i.ytimg.com/vi/BMqrRhSVfBE/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ... 19.397251  0.        0.      ]
   [25.853569  0.        0.       ...  0.        0.        0.      ]]]]"
305,R_EVgdvh77Y,https://i.ytimg.com/vi/R_EVgdvh77Y/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       28.783546]
   [ 0.        0.        0.       ...  0.        0.       26.259733]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ... 47.170765  0.       33.142574]
   [ 0.        0.        0.       ... 16.37528   0.       24.882421]
   [ 0.        0.        0.       ... 13.213872  0.        0.      ]]]]"
306,a9m3GD0DbPY,https://i.ytimg.com/vi/a9m3GD0DbPY/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        7.6974144]]

  [[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 8.4837475 0.        0.       ]]]]"
307,Oqe8UCrfpFw,https://i.ytimg.com/vi/Oqe8UCrfpFw/default.jpg,"[[[[ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]]

  [[ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.      19.75386]]]]"
308,XZ9yVghxUz4,https://i.ytimg.com/vi/XZ9yVghxUz4/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    50.62872  ]]

  [[25.143988   0.         0.        ... 38.80705    0.
     7.2188053]
   [ 6.0945807  0.        29.568806  ... 45.649563   0.
    42.150528 ]
   [ 0.         0.        16.910034  ... 42.994377   0.
    69.819885 ]]]]"
309,D6wXU6lW7sc,https://i.ytimg.com/vi/D6wXU6lW7sc/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
310,h1JKzHPCGso,https://i.ytimg.com/vi/h1JKzHPCGso/default.jpg,"[[[[  0.        0.        0.      ...   0.        0.      101.95772]
   [  0.        0.        0.      ...   0.        0.      101.70016]
   [  0.        0.        0.      ...   0.        0.       83.99839]]

  [[  0.        0.        0.      ...   0.        0.      186.57571]
   [  0.        0.        0.      ...   0.        0.      183.6381 ]
   [  0.        0.        0.      ...   0.        0.      170.63193]]]]"
311,DEslFpP7rA4,https://i.ytimg.com/vi/DEslFpP7rA4/default.jpg,"[[[[  0.         0.         0.       ...   0.        21.012892
      9.166187]
   [  0.         0.         0.       ...   0.         0.
     73.24156 ]
   [  0.         0.         0.       ...   0.         4.255397
     85.707275]]

  [[  0.         0.         0.       ...   0.         0.
     41.3375  ]
   [  0.         0.         0.       ...   0.         0.
    103.328224]
   [  0.        30.654552   0.       ...  51.434902   0.
    126.37187 ]]]]"
312,c0A1bkF4mKM,https://i.ytimg.com/vi/c0A1bkF4mKM/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     6.7257376]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ... 12.060913   7.2118144
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
313,91EbLwkdkV4,https://i.ytimg.com/vi/91EbLwkdkV4/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
    100.94239 ]]

  [[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
    123.025475]]]]"
314,PrsRaITClF8,https://i.ytimg.com/vi/PrsRaITClF8/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       15.909308]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
